thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
38,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,100186,0,44,0,0,0
11,0,44,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,104168,0,55,0,0,0
45,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,79361,0,50,0,0,0
15,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,86975,0,44,0,0,0
54,0,61,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,66238,0,50,0,0,0
53,0,68,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,75761,0,47,0,0,0
25,0,52,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,70004,0,51,0,0,0
28,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,62327,0,49,0,0,0
26,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,85242,0,34,0,0,0
23,0,48,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,70223,0,41,0,0,0
36,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,69006,0,51,0,0,0
18,0,62,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,76433,0,45,0,0,0
35,0,48,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,64538,0,38,0,0,0
55,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,64055,0,51,0,0,0
44,0,48,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,70453,0,34,0,0,0
40,0,47,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,89345,0,53,0,0,0
37,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,69213,0,46,0,0,0
8,0,47,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,84235,0,41,0,0,0
31,0,59,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,65032,0,45,0,0,0
50,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,85839,0,42,0,0,0
46,0,47,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,63979,0,43,0,0,0
59,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,85062,0,47,0,0,0
57,0,57,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,75098,0,56,0,0,0
41,0,54,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,77542,0,54,0,0,0
48,0,45,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,74037,0,35,0,0,0
2,0,50,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,71955,0,43,0,0,0
30,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,70649,0,46,0,0,0
58,0,57,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,69703,0,44,0,0,0
43,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,80082,0,34,0,0,0
0,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,126667,0,55,0,0,0
