thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
11,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,50,0,35,0,0,0
62,0,85,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,85,0,56,0,0,0
35,0,86,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,103,0,84,0,0,0
36,0,83,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,92,0,75,0,0,0
33,0,90,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,72,0,50,0,0,0
34,0,82,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,90,0,67,0,0,0
23,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,59,0,42,0,0,0
21,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,47,0,35,0,0,0
22,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,77,0,62,0,0,0
8,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,64,0,50,0,0,0
54,0,91,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,108,0,84,0,0,0
4,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,50,0,37,0,0,0
1,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,90,0,73,0,0,0
12,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,63,0,49,0,0,0
17,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,44,0,32,0,0,0
24,0,39,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,63,0,50,0,0,0
57,0,86,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,106,0,82,0,0,0
2,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,62,0,50,0,0,0
58,0,80,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,106,0,76,0,0,0
60,0,85,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,79,0,45,0,0,0
45,0,95,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,93,0,76,0,0,0
46,0,88,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,98,0,76,0,0,0
53,0,90,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,103,0,79,0,0,0
25,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,43,0,25,0,0,0
28,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,42,0,29,0,0,0
26,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,53,0,39,0,0,0
27,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,61,0,47,0,0,0
47,0,79,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,114,0,87,0,0,0
48,0,82,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,122,0,95,0,0,0
32,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,100,0,84,0,0,0
15,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,60,0,46,0,0,0
52,0,79,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,125,0,90,0,0,0
51,0,79,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,113,0,82,0,0,0
41,0,87,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,131,0,113,0,0,0
5,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,65,0,52,0,0,0
59,0,80,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,116,0,84,0,0,0
3,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,69,0,49,0,0,0
42,0,85,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,90,0,75,0,0,0
10,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,70,0,58,0,0,0
0,0,85,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,132,0,109,0,0,0
