thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
28,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140470,0,38,0,0,0
16,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145619,0,28,0,0,0
20,0,44,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141825,0,47,0,0,0
49,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141712,0,31,0,0,0
63,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,138101,0,45,0,0,0
19,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144915,0,35,0,0,0
26,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139050,0,40,0,0,0
18,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,138895,0,41,0,0,0
6,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,135287,0,37,0,0,0
5,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140357,0,29,0,0,0
22,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143741,0,35,0,0,0
14,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143590,0,43,0,0,0
12,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143263,0,33,0,0,0
25,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145780,0,40,0,0,0
45,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141015,0,27,0,0,0
27,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142702,0,34,0,0,0
1,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,142243,0,33,0,0,0
13,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143647,0,38,0,0,0
54,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141316,0,30,0,0,0
59,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,135082,0,22,0,0,0
43,0,38,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143624,0,36,0,0,0
51,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139864,0,25,0,0,0
2,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144510,0,28,0,0,0
3,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,149540,0,28,0,0,0
32,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145145,0,39,0,0,0
40,0,42,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140929,0,36,0,0,0
34,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144031,0,30,0,0,0
33,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,137229,0,42,0,0,0
60,0,21,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141003,0,23,0,0,0
57,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141321,0,18,0,0,0
58,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,138157,0,34,0,0,0
21,0,41,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,143805,0,37,0,0,0
23,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,138651,0,25,0,0,0
42,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141146,0,28,0,0,0
38,0,40,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,146809,0,37,0,0,0
36,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,140686,0,27,0,0,0
50,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139510,0,28,0,0,0
46,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,137598,0,43,0,0,0
47,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139170,0,35,0,0,0
39,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,141019,0,48,0,0,0
55,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,144941,0,33,0,0,0
35,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,139331,0,39,0,0,0
4,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,145279,0,25,0,0,0
0,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,128592,0,27,0,0,0
