thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
11,0,166,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1353,0,144,0,0,0
9,0,147,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1353,0,164,0,0,0
10,0,149,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1350,0,132,0,0,0
12,0,155,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1323,0,135,0,0,0
16,0,163,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1386,0,167,0,0,0
54,0,144,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1347,0,141,0,0,0
5,0,153,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1380,0,153,0,0,0
41,0,159,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1377,0,143,0,0,0
48,0,162,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1293,0,148,0,0,0
55,0,110,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1443,0,143,0,0,0
56,0,134,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1398,0,124,0,0,0
43,0,132,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1482,0,129,0,0,0
45,0,115,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1407,0,130,0,0,0
39,0,119,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1368,0,155,0,0,0
47,0,128,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1446,0,126,0,0,0
23,0,123,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1359,0,147,0,0,0
58,0,149,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1347,0,158,0,0,0
14,0,158,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1335,0,126,0,0,0
60,0,128,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1449,0,109,0,0,0
53,0,130,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1383,0,131,0,0,0
35,0,147,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1398,0,113,0,0,0
34,0,136,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1368,0,140,0,0,0
33,0,136,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1368,0,160,0,0,0
36,0,166,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1275,0,147,0,0,0
13,0,158,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1371,0,162,0,0,0
6,0,150,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1344,0,130,0,0,0
7,0,144,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1407,0,155,0,0,0
8,0,151,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1314,0,123,0,0,0
1,0,154,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1395,0,169,0,0,0
2,0,147,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1344,0,165,0,0,0
3,0,151,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1356,0,137,0,0,0
20,0,131,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1389,0,160,0,0,0
15,0,157,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1302,0,132,0,0,0
30,0,139,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1392,0,131,0,0,0
26,0,132,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1452,0,147,0,0,0
4,0,144,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1362,0,144,0,0,0
24,0,151,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1386,0,162,0,0,0
0,0,152,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,1380,0,152,0,0,0
