thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
21,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13006,0,19,0,0,0
19,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12983,0,22,0,0,0
1,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13316,0,27,0,0,0
62,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12925,0,22,0,0,0
8,0,36,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13078,0,37,0,0,0
41,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12951,0,24,0,0,0
14,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13032,0,22,0,0,0
7,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13006,0,33,0,0,0
32,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13033,0,22,0,0,0
45,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13249,0,28,0,0,0
28,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13039,0,37,0,0,0
16,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12989,0,34,0,0,0
26,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13019,0,18,0,0,0
46,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12949,0,20,0,0,0
37,0,15,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12963,0,24,0,0,0
42,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13295,0,21,0,0,0
10,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13222,0,31,0,0,0
31,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12992,0,24,0,0,0
33,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12926,0,22,0,0,0
23,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12996,0,31,0,0,0
40,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12948,0,26,0,0,0
39,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12976,0,28,0,0,0
47,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12925,0,27,0,0,0
56,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12981,0,27,0,0,0
54,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12972,0,24,0,0,0
61,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13278,0,28,0,0,0
34,0,21,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12973,0,19,0,0,0
12,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13029,0,24,0,0,0
63,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13301,0,33,0,0,0
35,0,37,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13001,0,22,0,0,0
38,0,22,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12967,0,27,0,0,0
6,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13022,0,22,0,0,0
9,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13028,0,16,0,0,0
11,0,25,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13000,0,22,0,0,0
53,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12982,0,31,0,0,0
52,0,19,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12938,0,19,0,0,0
50,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12948,0,31,0,0,0
55,0,29,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12936,0,29,0,0,0
51,0,23,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12947,0,26,0,0,0
44,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12944,0,32,0,0,0
43,0,20,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12957,0,25,0,0,0
0,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12385,0,42,0,0,0
