thread_id,total_steal_attempts,successful_steals,attempts_before_first_success,work_time,steal_setup_time,steal_waiting,pop_waiting,pop_waiting_other,push_waiting,push_waiting_other,other_time,spawns,spawns_other,total_stolen_jobs,total_stolen_jobs_other,sync_loop_iters,sync_loop_iters_other
56,0,28,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12767,0,40,0,0,0
19,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12974,0,29,0,0,0
22,0,43,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13171,0,41,0,0,0
40,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13010,0,29,0,0,0
34,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13169,0,32,0,0,0
23,0,31,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13061,0,32,0,0,0
53,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13045,0,35,0,0,0
2,0,35,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12993,0,28,0,0,0
44,0,30,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13015,0,31,0,0,0
47,0,34,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12957,0,34,0,0,0
39,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12920,0,26,0,0,0
54,0,33,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13035,0,30,0,0,0
55,0,24,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12863,0,32,0,0,0
59,0,26,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13048,0,30,0,0,0
46,0,32,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,13065,0,31,0,0,0
0,0,27,0,0ns,0ns,0ns,0ns,0ns,0ns,0ns,0ns,12852,0,34,0,0,0
